key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
140,"魔人的安魂曲","受到攻擊的傷害增加",212608,0,0,1,2,17,0,False,False,False,False,False,False,False,False,True,50,0,False,False,3,0,True,0,False,0,False,0,0,0,False,False,0
141,"戰鬥之聲","直擊發動率提高",212601,0,0,24,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
142,"眩暈","無法做出任何行動",215004,0,0,1,2,3,2,True,False,True,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
143,"疾風","風屬性持續傷害，體力逐漸流失",210403,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,5,0,False,0,False,5,False,0,0,0,False,False,0
144,"烈風","風屬性持續傷害，體力逐漸流失",210409,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
145,"戰姿","魔法攻擊所造成的傷害提高",210402,0,0,117,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
146,"護盾","物理防禦力及魔法防禦力增強",210405,27,0,117,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
147,"護盾","物理防禦力及魔法防禦力增強",210405,27,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
148,"復活","接受別人發動的復活",210406,100,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,0,False,False,180,0,False,0,False,0,False,0,0,0,False,False,0
149,"眩暈","無法做出任何行動",215004,0,0,1,2,3,0,True,False,True,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
150,"醫濟","體力會隨時間逐漸恢復",210413,0,0,25,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,0
151,"石膚","將皮膚硬質化，可以抵消一定傷害",210401,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,0
152,"石膚（物理攻擊）","將皮膚硬質化，可以抵消一定物理傷害",215041,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,0
153,"石膚（魔法攻擊）","將皮膚硬質化，可以抵消一定魔法傷害",215042,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,0
154,"女神的加護","魔力持續恢復",210408,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,60,0,False,0,False,0,False,0,0,0,False,False,0
155,"救療效果提高","下次詠唱救療時不會消耗魔力",210410,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
156,"癒療效果提高","下次詠唱癒療時消耗魔力減半",210411,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
157,"神速詠唱","自動攻擊間隔時間縮短，魔法的詠唱時間和複唱時間縮短",212627,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-15,0,False,0,False,0,False,0,0,0,False,False,0
158,"再生","體力會隨時間逐漸恢復",212626,0,0,25,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,True,10,0,False,0,False,0,False,0,0,0,False,False,0
159,"神封印","發動治療魔法的治療量提高",210407,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,30,0,False,0,False,0,False,0,0,0,False,False,0
160,"沉穩詠唱","下次魔法詠唱不會被攻擊打斷",210452,0,0,120,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,34,0,False,False,0
161,"閃雷","雷屬性持續傷害，體力逐漸流失",210457,62,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
162,"震雷","雷屬性持續傷害，體力逐漸流失",210458,62,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
163,"暴雷","雷屬性持續傷害，體力逐漸流失",210459,62,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
164,"雷雲","下次詠唱的雷系魔法在命中時將持續傷害的傷害量一併爆發出來，並且詠唱時間與消耗魔力均為0",210461,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
165,"火苗","下次詠唱爆炎時不需要詠唱時間也不會消耗魔力",210460,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
166,"士氣高揚之策效果提高","下次詠唱士氣高揚之策時不會消耗魔力",212804,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
167,"即刻詠唱","下次詠唱魔法不需要詠唱時間",210454,0,0,120,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
168,"魔罩","抵消一定傷害",210456,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,0
169,"堅壁","抵消一定傷害",212651,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,0
170,"萬有復興","減輕所受到的魔法傷害",210451,0,0,116,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
171,"災厄","無法附加萬有復興狀態",212652,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
172,"虛弱","自身所受的治療魔法效果降低",215531,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-50,0,False,0,False,0,False,0,0,0,False,False,0
173,"星極火","靈魂中寄託了星極性<hex:02100103>火屬性魔法威力提高，同時消耗的魔力也提高<hex:02100103>冰屬性魔法威力降低，同時消耗的魔力也降低<hex:02100103>魔力不會自然恢復",210463,42,0,1,1,16,11,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
174,"星極火II","靈魂中寄託了星極性<hex:02100103>火屬性魔法威力提高，同時消耗的魔力也提高<hex:02100103>冰屬性魔法威力降低，同時消耗的魔力也降低<hex:02100103>魔力不會自然恢復",210464,42,0,1,1,16,12,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
175,"星極火III","靈魂中寄託了星極性<hex:02100103>火屬性魔法威力提高，同時消耗的魔力也提高<hex:02100103>冰屬性魔法威力降低，同時消耗的魔力也降低<hex:02100103>冰屬性魔法詠唱時間減半<hex:02100103>魔力不會自然恢復",210465,42,0,1,1,16,13,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
176,"靈極冰","靈魂中寄託了靈極性<hex:02100103>火屬性魔法威力降低，同時消耗的魔力也降低<hex:02100103>魔力自然恢復速度增加",210466,42,0,1,1,16,14,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
177,"靈極冰II","靈魂中寄託了靈極性<hex:02100103>火屬性魔法威力降低，同時消耗的魔力也降低<hex:02100103>魔力自然恢復速度增加",210467,42,0,1,1,16,15,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
178,"靈極冰III","靈魂中寄託了靈極性<hex:02100103>火屬性魔法威力降低，同時消耗的魔力也降低<hex:02100103>火屬性魔法詠唱時間減半<hex:02100103>魔力自然恢復速度增加",210468,42,0,1,1,16,16,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
179,"毒菌","體力逐漸減少",210504,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
180,"瘴氣","體力逐漸減少",210506,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
181,"病弱","移動速度降低，自身所受的治療魔法效果也會降低",215014,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,100,0,False,False,-20,1,False,0,False,0,False,0,4,0,False,False,0
182,"病毒","力量與靈巧有所降低",210510,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,0
183,"心病","智力與精神有所降低",210511,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,0
184,"維持","體力會隨時間逐漸恢復",210508,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,False,5,0,False,0,False,0,False,0,0,0,False,False,0
185,"以眼還眼","受到物理攻擊時對攻擊方附加狀態，令其發動攻擊時造成的傷害降低",213918,0,0,117,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,152,0,False,0,False,0,False,0,0,0,False,False,0
186,"以眼還眼","攻擊所造成的傷害降低",213919,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
187,"振奮","攻擊所造成的傷害與治療魔法威力有所提高",210509,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
188,"瘴癘","體力逐漸減少",210507,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
189,"猛毒菌","體力逐漸減少",210505,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,5,False,0,0,0,False,False,0
190,"暗影核爆","在地上產生造成無屬性傷害的危險區",210514,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,30,0,True,0,False,5,False,0,0,0,False,False,0
191,"疾病","自身所受的治療魔法效果降低",215531,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-50,0,False,0,False,0,False,0,0,0,False,False,0
192,"鞭策","物理攻擊力與魔法攻擊力有所提高",212679,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
193,"減速","自動攻擊間隔延長，同時戰技與魔法的詠唱及複唱時間也會延長",215009,5,0,1,2,13,0,False,False,False,False,False,False,True,False,True,50,0,False,False,5,0,False,0,False,0,False,0,0,0,False,False,0
194,"銅牆鐵盾","減輕所受到的傷害",216306,112,0,113,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
195,"堅守要塞","減輕所受到的傷害",216306,112,0,113,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-20,0,False,0,False,0,False,0,0,0,False,False,0
196,"終極堡壘","減輕所受到的傷害",216306,112,0,20,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-50,0,False,0,False,0,False,0,41,0,False,False,0
197,"火棘屏障","能夠發動火屬性反擊",215508,19,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
198,"冰棘屏障","能夠發動冰屬性反擊，偶爾會追加減速效果",215501,19,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
199,"電棘屏障","能夠發動雷屬性反擊，偶爾會追加眩暈效果",215502,19,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
200,"物理受傷加重","受到物理攻擊的傷害增加",218001,36,4,1,2,17,0,False,False,False,False,False,False,True,False,False,100,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
201,"眩暈","無法做出任何行動",215004,0,0,1,2,3,0,True,False,True,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
202,"受傷加重","受到攻擊的傷害增加",217101,40,8,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
203,"蓄力","提升下次戰技的攻擊力",215507,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
204,"魔法劍·火","令自動攻擊附加火屬性傷害",215509,20,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
205,"魔法劍·冰","令自動攻擊附加冰屬性傷害",215510,20,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
206,"魔法劍·風","令自動攻擊附加風屬性傷害",215511,20,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
207,"魔法劍·土","令自動攻擊附加土屬性傷害",215512,20,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
208,"魔法劍·雷","令自動攻擊附加雷屬性傷害",215513,20,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
209,"魔法劍·水","令自動攻擊附加水屬性傷害",215514,20,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,0
210,"死亡宣告","倒數計時為0時會陷入無法戰鬥狀態",215503,0,0,1,2,9,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
211,"打磨好的菜刀","菜刀的攻擊力提升",215515,20,0,1,1,16,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
212,"識破","由於被識破而產生動搖，體力最大值降低",215076,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,0,0,False,False,-30,0,False,0,False,0,False,0,0,0,False,False,0
213,"馴服成功","平穩下來不會再發動攻擊",216301,0,0,1,2,17,0,True,False,True,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
214,"馴服失敗","馴服失敗會惹怒目標，物理攻擊力和魔法攻擊力都會有所提高",216302,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
215,"傷害降低","攻擊所造成的傷害降低",215520,39,0,1,2,17,0,False,False,False,False,False,False,False,True,True,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,0
216,"麻痺","身體部分機能出現異常，偶爾會無法行動",215006,0,0,1,2,5,0,False,False,False,False,False,False,False,False,False,100,0,False,False,33,0,False,0,False,0,False,0,0,0,False,False,0
217,"三角測量","令當前可以進行採集的良材與草場可視化，並且在導向地圖上顯示出來",211051,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
